duration;iterationCount;patternLength;textLength
9750;8980;2491;6956
5375;4447;571;6509
1500;1529;530;4966
2709;2626;850;1986
6500;6682;2287;5676
5375;5103;1347;6646
5917;5212;802;6966
5417;4581;855;5533
1458;1277;323;1400
1750;1546;414;2920
6375;5437;842;5476
10500;10144;2907;7376
6291;5441;212;5152
3417;3373;829;2660
792;742;347;706
7000;7489;3019;6421
1042;885;98;2481
7041;5922;55;6708
3708;3435;1154;5932
2292;2085;594;2445
3000;3038;780;3673
2125;1900;595;2957
6375;5679;2131;4795
2166;1642;104;5991
2708;2671;979;1981
3625;2534;349;2573
13250;11408;2787;9001
8417;9024;3954;9741
7625;7036;1556;5300
7834;7712;2470;7363
1917;1414;29;5766
6375;5973;1211;9966
875;799;189;638
11542;11170;3063;8935
625;499;132;458
22292;4479;39;5816
14500;12514;4128;9905
5584;5054;992;6920
4250;4092;1166;3222
3084;2761;658;2267
2000;1872;780;2120
10791;9842;1967;8337
1791;1461;647;2993
834;628;234;6649
8875;7431;206;7871
417;327;89;1034
750;597;180;755
4250;4554;2007;5239
2416;2447;1169;2995
1375;1309;432;1146
6792;6779;1597;5224
1875;1854;552;1698
8166;8307;2729;9465
3334;3159;882;2605
3458;3343;901;3012
2459;2257;476;5274
10375;9946;2029;9779
7417;6508;2565;6245
2333;1894;709;1496
2750;2317;377;5276
6666;7224;3210;7032
10875;9384;1098;8454
1542;1378;445;4966
7333;6573;716;7964
2292;2102;708;3715
8583;8177;1680;9147
2416;2180;506;1826
1666;1628;797;3995
2250;2164;910;2986
1667;1725;663;2214
6542;5794;1191;6759
1875;1574;282;1269
2291;2020;382;1735
39417;6472;2074;8733
10584;6016;1342;6360
9333;7533;154;8646
4916;4475;691;3824
2458;2240;791;2634
541;472;155;498
10583;9955;2103;8929
8416;7923;1839;6267
3458;2991;368;2567
9166;8917;2052;9314
2792;2359;85;3285
10667;8121;2949;6984
8167;7932;2476;6523
916;914;419;2287
1500;1379;429;1819
416;333;110;1374
4375;4053;845;3577
1958;1914;693;3532
1625;1702;826;2079
4167;3622;467;3918
6292;6306;2169;5229
12042;8449;49;8405
5083;3793;1037;4856
1375;1329;420;4077
5375;5229;1549;3763
2000;1636;54;1970
2166;2371;1106;3010
3709;3275;305;8524
3917;3291;1302;3029
3584;2761;686;2210
4917;3456;521;2945
7834;5865;1108;5096
834;680;239;485
14542;14342;4523;9955
4417;4845;1939;8937
8875;9802;3979;8205
7917;7739;1892;5656
875;946;456;1406
459;347;115;431
11875;9004;2438;6395
11250;9361;3016;7415
1625;1158;461;1014
1250;947;130;6674
1291;986;40;1008
13250;12813;4195;8557
9000;9110;2712;8114
4917;4652;1128;9126
1500;1297;340;966
8042;8393;3154;8892
4375;4400;1926;3897
2000;1720;161;1984
6417;6309;1856;5609
8750;8824;3552;7135
2334;2320;674;4273
291;204;98;2047
1083;1124;485;1812
12916;9586;3007;6476
417;280;111;2640
2333;2193;764;1698
1292;1019;101;1938
5375;4329;1539;6047
9208;8217;992;9327
1792;1656;392;1794
5542;5651;1993;9514
8250;8517;2956;8858
6041;6222;1975;7308
10833;11465;3861;8223
458;313;50;451
916;943;306;1262
3000;3212;1222;9909
7541;6698;1162;7250
1708;1467;90;1608
6625;6094;2662;6862
5417;5331;2406;7103
1208;1055;333;3477
750;721;197;968
8042;6250;1964;4903
8541;5770;390;8933
13750;12749;4324;8861
6083;5898;2108;8127
667;620;251;754
4584;4333;1423;5526
8750;7547;821;7719
11166;11452;3630;8170
3250;3032;420;4579
10041;10584;3626;7511
4000;4280;1565;6517
9708;9365;3110;8674
10125;8802;1313;9507
11208;9881;2254;7556
916;666;144;933
4667;3098;495;5160
2875;2078;555;2874
5542;5858;2828;8800
1375;1318;436;1813
5208;4579;457;4524
6416;5812;781;5190
1375;1311;487;1321
6000;5565;1334;6738
5834;5059;74;5461
334;254;37;243
2291;2030;594;8623
500;428;113;1041
959;815;224;602
9500;6545;536;6879
5875;6102;2771;9436
625;583;207;1400
8291;6507;2371;7847
3958;3130;1173;2601
3708;2952;1097;2441
8000;3654;1506;4455
4167;4274;1943;5047
11292;10840;2246;9566
8541;7723;1257;8467
6875;5414;271;7304
9084;6790;1577;8427
7125;4807;787;4408
6334;6217;2190;6144
2167;2254;971;2805
6333;5282;146;5144
8917;8892;2623;6146
3083;2720;620;4145
416;155;55;202
2916;2738;626;4430
2375;1962;147;1951
4334;3571;438;4282
3500;3572;1508;4704
5083;4713;762;4351
2083;2203;731;3433
3458;3274;656;3947
4084;4064;919;7887
7458;7240;2327;5587
6166;5375;374;6910
1208;1151;418;985
10625;10870;3628;9910
1542;1584;523;3908
1708;1827;845;5456
10792;9927;1697;8462
7167;7653;2906;7134
416;351;167;626
2500;2557;1024;2465
17541;5058;1374;3625
1125;929;269;3994
2000;1712;524;1916
5000;4622;1138;3387
6375;6293;2541;6861
2041;2244;972;2858
9083;8888;2485;9105
708;499;190;443
10625;10391;2781;7587
4875;4000;296;4458
3875;3693;856;6242
6083;6599;2596;5233
3750;3286;152;6734
5333;5460;1800;5258
10833;9377;883;8243
2959;2631;418;2142
2042;1777;332;3103
11459;11251;3660;9123
2500;2463;691;2658
3125;2674;295;3505
11833;9478;3586;7216
3584;3731;1749;5714
6000;5307;597;8103
2917;2476;215;2494
6334;6474;2404;5484
4958;4123;1903;3927
4291;4970;2404;6248
9083;8313;1673;7025
3875;3055;17;3708
1042;1048;424;1070
6333;6595;2294;5664
8208;8801;3497;8640
12584;12742;4143;9532
1667;1324;82;5717
9042;9399;4117;8789
10125;7681;1520;7312
9334;10037;4411;9354
2708;2784;939;2539
5125;5178;1625;4135
13083;11544;1601;9990
2458;2602;1013;3326
5083;5046;1583;3622
3917;3329;225;3915
2209;2203;961;3968
10292;10982;3756;7823
1625;1663;464;1771
7083;6815;1451;5407
6584;6337;1447;6079
1042;884;27;939
4916;4832;1728;6283
10750;10468;3218;8517
4916;3648;894;7581
791;559;127;475
5709;3828;999;8092
6042;4480;1333;3272
4542;4604;1793;3673
1833;1686;552;1369
9750;9285;2921;7224
7417;7530;2940;8376
9000;9237;4089;8998
6792;6740;2209;6830
9750;6896;1987;6841
13625;5669;1456;8557
11917;8848;1212;9485
7458;6591;1023;8130
19500;2943;103;6735
6666;6564;2283;5429
11708;10421;3302;7616
2042;1600;136;1691
1375;1050;477;1459
5708;5335;1224;5540
1542;1396;479;2278
3083;2931;1109;4161
584;451;135;413
21375;5762;2308;8959
417;155;53;164
5875;5809;1846;7851
60833;6704;2079;5345
7750;5670;1162;5123
9541;9331;2813;7405
8083;7762;2740;5692
3834;3414;879;3879
1791;1562;381;4969
3625;3261;662;4368
9875;7872;2770;9226
4834;3199;175;7517
3042;2859;751;7901
1042;965;370;834
8000;7784;3072;8014
917;810;194;888
6042;6375;2601;7344
6250;6364;2340;5902
291;136;42;120
2500;2456;900;3946
1375;1189;144;1619
2459;1923;12;2069
3334;3130;531;3325
7334;7803;3272;9428
8875;7435;828;7732
18291;14073;4026;9867
11625;11856;4235;9902
583;444;211;2373
1709;1594;355;1481
2292;2395;946;2052
417;317;120;347
9250;6584;1680;5816
2208;1630;10;1646
10542;10639;3598;7212
11583;11549;3772;8528
4084;3877;1189;5339
5417;4450;542;6178
1959;1946;698;1403
4334;3889;922;4988
583;543;244;606
6917;6362;1195;6223
500;344;71;266
2667;2669;832;4503
3708;3556;1010;2806
7333;6851;1434;8697
5833;5365;1280;9663
416;311;57;1033
7666;6987;2562;5567
9000;4651;1989;5326
13333;8955;1812;9003
3458;2889;1060;3698
3833;3358;1563;6602
1291;807;193;658
13625;13664;4569;9394
3834;3407;406;2948
916;735;106;656
417;282;37;674
8875;8239;1883;6575
9750;8360;380;8544
3417;3524;1363;3411
8125;7574;1333;6228
5209;5472;1826;6802
2250;2291;981;2667
9584;9971;4005;8667
417;264;75;188
3417;3522;1351;2975
5250;4518;549;5720
12958;9577;2070;8379
7333;5362;806;7539
4625;4964;2218;6501
11208;11122;2934;8116
4166;4561;1753;3821
333;249;24;255
8042;8555;3088;8338
7417;6474;572;5707
7417;6730;2553;7877
12250;6831;1088;7934
541;339;52;2465
10750;7044;2641;5659
7333;7120;2213;4781
3375;2881;563;4984
6417;5673;539;5979
1042;810;44;1040
2666;2949;1293;3448
10209;10216;3163;7128
2500;2730;1073;3282
4042;3453;170;3588
1125;1074;361;1126
250;82;28;2073
2208;2213;640;2280
1333;1111;137;1075
667;527;191;531
8875;8549;1902;6574
4125;3954;907;7445
8709;7710;1048;9258
11083;10632;2995;8734
6458;5904;1277;6056
3709;2712;769;1982
3709;3080;144;3728
4750;4774;1653;6352
5791;6336;2677;9128
3833;3899;1214;6509
4958;5156;2036;6943
4375;4278;1102;4026
1750;1604;66;1592
4250;4779;2157;6579
7417;6674;1792;6423
3167;3446;1572;4103
11958;9022;1769;9629
3084;3111;1468;9526
2792;2381;905;2575
1208;614;50;1264
9458;3632;1301;6914
2667;2034;326;2382
2459;1775;413;1354
1209;850;195;1969
333;144;25;122
1334;805;31;757
8041;6263;1948;7631
2083;1763;370;6829
5708;5452;1444;7718
3500;2694;76;3266
4000;4344;1659;3523
3916;4313;1975;6470
1375;1269;309;1158
9625;9579;1995;9309
458;390;185;395
6666;5393;699;5080
3541;2806;262;2549
2708;2748;947;3218
3208;2623;161;2881
6917;6157;1179;7707
2500;2531;990;3812
1084;1003;406;1131
833;565;71;550
4375;3063;208;3553
4459;3395;1091;2271
3459;2323;67;2590
3167;3159;1083;2494
3208;3321;1278;2963
13291;13009;3510;9455
3959;3621;1038;4729
875;698;138;542
1792;1494;297;1662
5583;5109;1072;4766
1875;1993;729;3757
1042;1059;376;1262
3291;3322;1167;2510
5250;4917;1265;5004
5292;5886;2718;9124
8167;7698;1489;6299
3292;3096;404;3307
12291;11455;3157;9010
375;303;62;306
8750;7855;1203;7431
1166;1143;464;1146
8542;8464;2853;9049
2083;1790;195;1874
333;220;37;428
8916;6846;1317;5975
22834;12075;3377;9629
2125;1812;114;5024
10375;10288;3574;7238
917;883;353;819
4209;4215;1416;3314
2584;2252;448;3171
10958;11468;3875;8880
1458;1540;543;6236
21209;5381;1246;5144
8500;6674;11;7334
3000;2881;706;4855
10834;10454;2779;8121
8375;8635;3276;9485
375;198;81;411
13417;10552;3260;9070
1916;1504;616;2878
625;411;139;312
500;305;61;1507
9084;7586;3394;9585
2292;2322;987;3621
14583;6449;2109;4800
5333;5304;2140;5742
625;518;160;708
5542;6056;2602;7014
1083;943;166;5072
13167;10547;3992;9035
2375;2561;1255;5264
917;878;410;5091
7458;7268;1821;5928
459;402;185;494
2583;2596;729;1828
13166;12068;2356;9410
4083;4209;1763;3704
3750;3279;300;6558
2916;1990;207;3997
3125;3054;1265;5984
11250;10413;2027;8859
6625;5422;79;9909
5250;4887;947;4549
5083;5442;2172;5771
1292;1042;40;1183
8791;7582;703;7822
3209;3229;1102;3028
9459;10730;4705;9914
4833;4418;536;5113
4458;4826;2091;6326
10916;10384;2607;8152
3792;3631;776;4427
5250;4337;230;5892
5708;4705;182;9725
3125;3078;1085;2898
458;284;95;564
9000;8162;1978;6257
7959;7068;1057;6128
8791;7801;1840;8939
292;223;69;200
13417;12148;2976;9337
2041;1939;581;2181
8959;8521;1879;8814
1833;1561;295;3540
2500;2499;741;5887
9375;9535;2553;7817
2042;1921;385;1938
5958;6074;2142;7959
1208;980;292;1867
2916;2490;211;2419
3333;3079;839;2438
3292;2791;489;3192
958;838;113;707
11750;10927;2655;9816
1125;912;447;8610
1625;1277;494;2231
7125;6607;1738;9092
1583;1419;261;1200
3584;3021;357;4492
625;494;130;644
4542;4907;2216;6666
10834;10378;2545;7982
4958;4848;1390;9507
11375;11530;4164;8722
6542;6203;2040;6579
791;581;24;551
6959;5933;399;8932
5458;5161;1358;6807
5250;5154;1734;4512
7958;6915;418;6714
542;447;68;1939
2167;2223;900;2040
2750;2892;1279;6479
8458;8537;3195;7593
4667;4247;450;8704
12666;4699;1700;5890
8542;7809;2684;6398
4125;3002;941;2343
1250;969;261;1962
13958;11650;4179;9983
10916;9078;3096;6387
1000;666;85;720
4542;3980;647;9923
2625;2495;491;7789
1417;1531;659;1676
2000;2077;831;3228
9500;9239;3222;6452
5666;6330;2819;9918
10083;10256;4424;9905
5167;5014;1827;5403
9250;7324;2497;5622
2667;1767;337;2024
1583;1525;551;2321
875;734;200;585
1167;1210;432;866
3250;2680;173;2895
6625;5691;1900;8386
8584;8282;2084;8623
1708;1771;589;1493
6041;5511;957;8459
3166;3043;788;5921
3458;3241;1085;2203
14875;11052;2969;7899
1250;1217;379;1539
541;203;62;131
8667;7676;534;7548
5583;5620;1725;4318
10500;10046;2909;7619
10791;10996;2930;8824
3333;3808;1744;9649
6084;5488;1215;5526
8875;7011;2170;7562
4334;2881;215;4482
11583;11079;2757;9650
2958;2708;534;2234
2791;2968;1319;3036
4208;3771;867;3885
1042;844;108;2134
5583;4830;807;6700
6166;6773;3172;6817
6541;6500;2010;4556
1917;1768;338;1775
6583;5980;622;5993
2416;2460;872;2369
9000;9116;2306;7051
2417;2278;598;6912
10250;10094;2518;8602
4000;3488;1687;7363
3792;2793;144;2629
7959;7355;1518;7516
10750;10615;3612;7303
1292;1343;565;1589
2459;2524;1027;3162
1125;887;200;786
2583;2540;1106;4330
4375;4309;1377;8083
2750;2414;338;2319
208;24;10;443
2416;2488;1081;4185
1125;1036;445;2838
4417;4809;2329;7277
10292;9722;2126;7828
11625;5641;1008;5832
6375;6566;2534;7142
1667;1541;438;1282
8583;8662;2806;6962
4541;5078;2251;4635
1750;1652;170;8558
3792;3702;930;7206
3667;3288;642;2841
4750;3864;205;5550
6125;5838;1347;4720
10084;8569;3625;7898
4958;3367;140;3499
5083;5656;2478;5038
5833;5932;2178;4479
8208;6899;2961;9929
5833;5327;1144;5138
9500;9351;2685;8830
10250;10295;3114;7845
8917;8798;2208;7040
15583;10511;2602;8294
2125;2042;957;3893
4750;3566;1051;2737
6208;4125;990;5082
4667;4483;1415;2959
4833;4781;1535;5739
12000;8728;2180;9325
9708;9366;3114;6859
4334;3482;106;7170
4625;4622;1733;6817
4709;4141;444;4470
21584;12830;3923;9604
6917;6045;869;8913
4042;4074;1529;3799
6709;5979;1491;6470
459;359;143;1405
667;584;252;510
5125;4746;903;8154
3667;3371;933;2878
3875;3858;1098;2719
6125;4485;587;4750
2500;1980;622;2159
334;185;65;422
3084;3176;1055;3303
11792;11782;4254;9502
1083;779;31;757
12250;11636;3623;8828
6667;7680;3521;7687
6834;6581;1697;4882
1000;768;24;3557
3041;2624;421;9201
2584;2307;555;1949
6792;3456;985;2904
5583;3852;181;9600
9292;7924;2759;8017
9334;6099;554;5391
26041;6473;366;8445
7542;6747;1938;5995
6541;6744;2749;6131
1709;1672;538;1533
5167;5777;2387;7372
1958;1778;286;1921
1083;1076;357;1229
2500;2666;1113;4089
5625;4951;920;7541
8417;7690;754;8015
6375;6266;2340;6372
2250;1852;663;1641
2792;1913;363;1903
6125;5930;1626;6352
4041;3815;871;4128
5375;4419;1608;3785
4625;3673;1273;4593
5708;6064;2254;9304
2458;1850;38;2493
9833;9564;3193;8650
4542;3959;486;3760
7167;6987;1869;5253
1083;1029;453;6285
3458;3167;369;5089
2416;2312;707;1785
9917;11058;4607;9704
8625;8293;1844;7044
5708;5885;2005;6234
1792;1886;780;4008
750;631;145;566
3208;2412;12;3762
1334;1031;224;775
2292;2288;906;2652
1583;1305;261;3277
4292;3747;472;3991
292;49;22;3109
6042;4795;1616;5332
542;279;84;515
9166;8427;3001;8690
5541;6128;2948;8459
3125;2649;17;3224
625;516;53;1134
1542;1632;771;1561
6917;7366;3198;8219
7916;8040;2264;6519
4542;5171;2425;4994
3417;2841;333;5015
11584;10985;3280;9434
7792;7888;2561;6325
3792;4203;1840;5288
1917;1791;317;3885
2208;2225;626;3602
4875;4215;125;6232
7250;7735;2609;9700
7500;7583;2685;8168
1500;1439;410;1231
12250;11517;2744;8604
2375;2050;303;2876
2417;2121;773;1575
7000;6825;2003;6407
3375;2953;164;2980
9625;7859;2752;7093
3833;2917;686;2326
1250;807;348;1450
14625;6948;1246;8694
4959;4468;1240;8312
2667;2715;1160;2562
8959;7618;429;8492
2084;2252;946;2505
1875;2009;734;3420
2042;2058;960;5286
7208;6178;165;6513
917;918;353;813
6958;7249;2216;5411
6167;7383;3524;9421
4292;4299;1049;6675
1125;1196;485;1019
2333;2446;800;3402
333;292;24;289
3000;2926;928;5748
2708;2289;362;2271
6000;6019;1993;4143
4792;4738;1319;3438
1125;1271;556;2510
4750;4032;1761;6834
9833;8332;2094;7971
6208;5787;1810;5401
8583;8679;2893;7357
6833;6937;2331;6575
3041;3355;1349;3248
9292;8656;2274;7067
1625;1565;425;1787
10209;9397;2025;7584
1084;792;111;2582
8750;8450;2323;6874
6083;6621;2801;6677
2416;2189;489;2019
4459;4297;1617;3753
9917;10574;4474;9476
9666;9425;2455;7247
11458;10534;1343;9483
9000;7711;530;8221
10458;3161;57;5566
5791;5392;1586;4052
5375;5236;1804;9839
10042;9231;1923;8958
7042;5301;1871;4026
6625;6470;1389;9286
11209;11855;4588;9707
4709;5287;2235;5189
292;156;72;170
8917;7273;2659;6296
12959;8885;1082;8003
7125;7358;2915;8411
8292;7932;2072;8678
4292;3923;470;4171
2500;2475;900;3523
4041;3620;315;4191
333;237;66;193
10750;10658;2683;7883
5416;5040;689;5881
11875;11334;3448;9429
833;730;312;1467
7083;5458;1725;7819
25375;11163;3355;8423
5708;5579;2350;6043
458;346;106;378
4792;3606;65;4325
6958;7563;3083;8613
2667;2504;376;3211
1833;1580;301;9640
6125;4962;189;8358
10584;10329;3261;8536
2084;1828;521;1953
5459;5361;1462;8256
8042;7499;2334;5398
5000;3689;890;3552
1291;906;214;769
7417;7118;1954;5227
6083;6422;2785;5890
1584;1722;717;2366
4208;3443;301;7443
4042;3993;1251;3253
10417;7800;1578;6317
3833;3357;1414;2852
3208;3207;1085;3709
5792;5979;2136;6632
8000;7742;2048;6188
7459;6470;700;6142
9083;6460;2746;7446
6000;6307;2072;8794
9083;9088;3215;6602
13083;10494;3197;7946
5792;3977;155;4616
4541;4655;1984;4134
5167;4915;1301;4401
12459;8625;553;9567
2458;1901;849;2244
1208;740;217;1289
5917;4363;1375;2938
12333;10473;745;9623
11791;7900;82;7979
1916;1290;114;1277
458;155;55;170
10000;8975;3990;9990
3667;3113;318;5524
5667;5537;1809;3728
1584;1564;586;2682
3125;2891;652;7520
5375;5383;2185;9348
3000;2738;618;3758
4750;3826;203;3909
3250;3451;1679;3795
1125;1003;266;719
3292;3120;1027;3825
4250;3942;1131;3319
2333;1845;121;4047
375;229;97;245
13333;9274;705;8558
8542;8243;2467;6081
250;144;36;251
1542;1484;302;4674
625;454;61;378
3709;3005;177;5316
10959;10744;2530;9124
7792;7337;927;8608
4208;4362;1334;7588
458;408;74;501
6709;6688;1907;5798
11542;8217;3101;8691
47250;11841;3058;9066
7291;4750;1255;3814
10000;8334;2131;6798
6000;4804;510;5237
500;239;83;477
15375;9768;1913;9766
2125;1960;837;2324
10125;7584;3356;8671
250;162;70;1101
6625;4371;867;6019
8125;6999;2995;7942
375;226;94;213
958;826;167;3436
4750;4170;893;4346
10000;8340;2830;6323
6375;5631;2133;5670
7542;7811;3591;8440
6458;5734;1051;5375
833;643;183;597
2667;2743;1010;2043
5834;4112;920;8087
5791;4164;826;3644
541;293;12;586
2916;2239;141;2644
5875;5178;929;4181
5417;4755;796;7299
9125;3999;1791;7848
209;67;27;211
3375;3185;1311;8269
875;865;375;920
6500;6473;2168;7574
2333;2324;1052;2184
8833;8695;2811;7299
1542;1227;77;5004
4125;3459;503;3038
1416;1237;300;2106
1208;1067;438;7742
7083;4800;536;6091
5042;5145;1774;4451
2041;2041;749;2080
1375;961;115;1612
750;559;43;1259
10042;9282;3635;7933
1667;1341;241;1102
14458;9918;1679;8390
8833;7124;256;9010
15667;4844;931;6223
2541;2106;410;4436
5250;4900;1777;4580
3833;3172;382;4140
3583;3289;736;8620
11833;10609;4828;9699
3875;4023;1757;4003
2541;2468;878;1837
4334;4510;1831;4781
667;485;182;1240
1666;1436;263;1393
4041;4064;1723;4397
500;406;55;1387
2625;2735;1300;6206
4208;3743;1003;9525
7334;4214;240;4714
1834;1625;494;4520
7334;7562;2986;6804
11083;9474;1651;7800
11333;10980;3270;8202
750;552;25;807
625;518;155;463
2708;2546;687;2659
9042;7827;1846;8533
3792;3341;830;7547
416;305;44;804
4667;4230;662;9105
5209;5435;1845;4282
6458;5990;886;8533
10334;9634;2683;9583
3125;2460;859;3122
5875;4251;922;4210
1250;1123;313;846
2375;1914;387;3077
4667;4905;2215;9005
5416;5101;1887;4009
9958;9361;2720;8128
3375;3434;1103;4932
1292;1076;509;1705
9208;7430;242;9161
917;858;281;4539
6458;6127;1814;4608
5875;5639;1469;4037
7750;5125;357;9638
3500;3525;1663;5366
5375;5140;1397;6027
5167;2949;1010;3760
5667;3966;598;5360
3583;3417;1084;8875
7209;6885;1733;5950
7584;7756;2689;9905
4167;3725;875;4053
4042;4118;1598;3847
1375;1144;35;2652
4041;3977;1413;2911
1541;1359;89;8132
4333;3878;853;3861
6292;5311;1704;8185
1125;686;291;732
8083;4484;1817;9354
3291;3329;1604;4860
4500;4634;2078;4974
7916;209;42;3057
1000;672;198;459
5041;4154;599;6728
9125;7249;2170;5034
6959;6525;2445;8673
3666;3794;1626;7132
10209;10075;3158;9489
375;276;32;1058
1291;1194;279;1952
6166;6603;2912;7258
4750;3895;147;3678
10625;10034;3191;8788
709;599;169;423
12750;10631;878;9642
2000;2159;861;1819
7875;7459;2438;5778
1334;1318;480;2003
4000;3997;1199;3298
3750;3730;1554;3141
1667;1619;743;2829
10584;10535;3407;8683
8000;7474;1839;6942
2875;2452;410;5448
4083;4313;1966;4518
375;279;56;259
1500;1406;555;1865
333;221;99;319
250;194;79;193
6167;5980;2002;6213
6750;6165;1096;5301
6042;5919;2661;6878
5417;5738;2333;5739
3792;3036;82;9642
1584;1461;617;5507
4709;4294;1019;4674
10125;6670;1166;5854
917;546;36;1169
6125;4609;1335;5177
2167;1488;300;1194
8916;7288;168;7342
5292;3879;215;3949
5334;4554;586;4427
1625;1254;43;7738
9791;10515;4485;9594
4208;4642;1929;5584
1792;1866;788;4653
3666;3877;1391;4056
5083;5417;1968;4573
875;842;330;978
3792;3192;215;9715
1125;776;11;6427
4375;4000;780;3619
10333;7527;3297;9041
416;299;31;7838
4416;4841;2078;4703
1208;986;453;2170
1667;1292;77;1222
1708;1538;481;1643
2875;3055;1180;2503
4583;4813;2167;5207
1542;1561;669;2446
2709;2529;677;4852
3458;3366;776;5605
6250;6071;1868;4443
5791;4857;103;4758
3000;3227;1248;5625
4500;3648;22;4805
8916;6822;2456;9371
4792;2692;991;2694
13292;9547;3584;8153
4125;3051;949;2632
625;363;179;534
49708;10653;2872;7705
7458;6771;2106;4723
7167;7685;3375;6839
10542;9518;2401;7583
4791;4673;1875;6419
2459;2007;326;3004
19958;7125;1499;7384
4000;3780;1271;2684
417;114;47;491
8666;7133;1970;9697
4250;3812;1040;2997
9750;6498;1083;6033
6791;4782;1410;4266
3709;3699;1618;5223
2625;1699;627;3143
1041;548;234;1075
2708;2785;1152;2453
12666;8579;1605;6825
4958;3546;706;6119
7250;7028;3263;9834
6834;6915;2372;8659
6250;6167;2240;4760
3500;3312;867;2959
2291;2124;885;3481
792;617;33;1429
7041;5717;51;9401
6792;6481;1866;4900
1208;1028;243;1158
4750;4881;2262;6929
1042;903;144;968
44750;9024;2011;7678
1375;435;56;461
10750;8610;3223;9036
4833;4630;1691;6101
7375;6870;2487;8063
7208;6612;2056;7915
46542;7884;2896;8723
500;295;47;2728
5000;2972;1307;4041
2959;2155;437;1728
5250;4079;1585;3581
1041;761;203;793
10417;9670;2890;8463
5125;4637;1344;4918
792;712;283;1103
2875;2951;1259;3976
8417;7729;1945;9481
6166;5183;340;8258
2166;2088;871;4128
2458;2530;811;2800
416;291;21;523
5916;6255;2729;8103
9042;8769;2788;6983
458;237;56;175
4084;3940;1205;3110
2166;1914;737;1795
1750;1475;362;1093
1250;1008;120;1133
5458;4884;1051;5161
1833;1780;516;2361
3958;2788;842;2514
1917;1599;617;5769
7833;4932;407;6105
2375;2079;635;2025
6459;5275;127;5027
2625;2192;325;1944
834;676;159;1722
958;753;202;534
6208;6055;1806;4807
5042;4451;460;5237
2750;2323;327;3325
500;356;24;457
2459;2231;524;1928
4708;4733;1365;3489
3208;3059;871;2196
5208;4908;1113;6804
958;1009;411;958
1917;1732;670;3606
8500;8566;2680;5990
625;496;174;690
4833;3961;342;3727
4083;3921;1393;2799
3709;3599;1050;2725
12750;12946;4405;9426
5750;5210;358;6120
3958;3927;977;3363
1209;1044;61;1427
625;544;77;1090
7500;6863;2122;9200
10083;9919;3232;7945
7584;7747;2646;7287
2750;2605;737;2417
3958;3778;1126;2555
4583;5019;2155;4503
8250;6316;1454;7135
8625;6743;1130;5495
2459;1846;497;3529
5375;5024;1311;4124
8375;7116;567;9673
1333;1130;197;1298
6000;5663;1727;7965
708;635;201;612
14583;11834;4660;9802
32792;1517;134;3550
12750;10030;2737;8532
375;176;77;533
11667;9226;3370;9524
3458;2691;757;1909
4708;4567;1418;6307
10334;10131;2989;9451
6042;5454;1200;4481
1916;1473;86;3212
1209;921;127;1310
9833;10109;3780;8660
6666;6219;1634;4655
3875;3404;277;4204
791;561;214;4946
5833;5822;2321;7104
3166;3052;1104;4219
3875;2920;739;3439
1000;968;431;3567
2083;1840;66;5429
9167;8676;2042;9254
2375;2197;684;1722
3000;2163;260;3739
791;569;195;442
1791;1185;187;2319
4250;3383;1101;2756
3375;3443;1550;6088
2333;2372;733;1873
10667;10277;3177;8949
2416;2242;714;4069
2500;2141;560;9055
4750;4917;1529;9053
1958;1939;561;4909
7666;8285;2926;7896
3167;3166;1055;2718
4375;4772;2290;5406
3667;3764;1543;7956
4125;3863;1116;6554
1875;1167;46;6487
10125;8723;953;8844
7708;5355;911;5097
6791;6609;2563;7497
4125;4364;1675;3620
6375;6097;1825;4232
1583;1708;833;2395
2958;3195;1393;4562
3625;3613;1194;2751
292;279;97;303
1208;1243;338;1053
6875;7149;2871;6770
5208;5017;1260;7858
11875;11686;3589;7953
833;868;424;1057
9291;8266;705;7682
11250;10396;2587;7754
11500;10533;2494;9131
541;444;137;1028
5708;5423;1461;4209
40041;7660;3577;8424
584;420;77;346
5666;5399;1706;6580
7417;7379;2836;6544
3042;3154;1023;2119
1625;1146;143;1051
10500;10758;3242;8513
2292;1816;12;1838
3042;3204;1032;3904
3333;2994;496;4636
9458;8120;243;8364
6125;5211;188;6817
4750;3589;914;4773
1000;709;225;468
2625;1782;222;1691
4375;3381;859;2592
1167;924;383;894
1917;1457;556;1777
3917;3966;1441;4087
2125;1839;166;2030
8000;7616;2323;5839
791;641;10;2762
9291;7436;2736;7492
6875;5041;1150;4253
1125;976;216;8644
2666;2359;731;3588
1708;1298;27;3232
9625;7318;2281;7690
13000;9153;3111;6569
9208;8964;2443;6819
4291;3933;897;4639
4750;4510;936;3752
1416;1227;365;904
2750;2412;560;4405
6250;6342;2349;5582
4250;3633;398;4652
10125;6686;376;8088
2834;1913;673;8745
7917;6598;1084;7431
11542;10884;1579;9185
4333;3819;415;3758
4750;5111;2003;4422
6375;6912;2782;8053
1834;1966;783;4112
5167;5267;1853;5481
6375;4737;428;6914
6708;6568;2393;7871
1250;1162;541;1731
8250;5448;181;5298
9167;9762;4290;9370
10041;10807;4254;9604
1958;1868;520;8324
3792;3522;682;3290
2209;2204;746;4716
1334;1112;65;1310
4750;4500;1440;3029
1792;1562;328;1346
9417;9486;2739;6736
7333;6970;1693;8770
12583;10077;3099;6756
3959;2476;43;6159
